WaveletVariance,WaveletSkew,WaveletCurtosis,ImageEntropy,MODEL_BIAS,TrainingError,TestError,C
-1.480729398310613,-0.8737017216073975,-1.092581803267296,0.08725776795149685,2.4853971104261254,0.017201834862385357,0.018000000000000016,0.1145475372279496
-6.517067639847206,-3.926344377467788,-4.921883725909712,1.618526668009408,13.060599560466654,0.01834862385321101,0.018000000000000016,0.572737686139748
-9.035274749870352,-5.3507542738778575,-6.7507046354378515,2.4360864607085837,18.458190613418626,0.019495412844036664,0.018000000000000016,0.8018327605956472
