WaveletVariance,WaveletSkew,WaveletCurtosis,ImageEntropy,MODEL_BIAS,TrainingError,TestError,C
-0.6356500630052966,-0.289507889486457,-0.310936274365312,-0.10021525397319128,0.0,0.05504587155963303,0.07399999999999995,0.1145475372279496
-2.5356109293556726,-1.1667217226557975,-1.4354408972280215,-0.30309927504330364,0.0,0.05504587155963303,0.07199999999999995,0.572737686139748
-3.5379880324006723,-1.6205744676295368,-2.0162406111119164,-0.41041952100486895,0.0,0.056192660550458684,0.07399999999999995,0.8018327605956472
